dept_no,dept_name,emp_no,last_name,first_name,from_date,to_date
d007,Sales,421122,Schnelling,Danny,1999-12-02,9999-01-01
d007,Sales,421172,Danley,Heejo,1992-09-25,9999-01-01
d007,Sales,421244,Ladret,Ortrun,1987-01-18,9999-01-01
d007,Sales,421251,Assaf,Fumitaka,1987-06-29,9999-01-01
d007,Sales,421319,Maccarone,Ranga,1988-05-01,9999-01-01
d007,Sales,421364,Ramalingam,Huican,1985-03-17,9999-01-01
d007,Sales,421376,Ranon,Weijing,1994-08-16,9999-01-01
d007,Sales,421388,Bernatsky,Elzbieta,1997-05-21,9999-01-01
d007,Sales,421540,Ranon,Annemarie,1988-09-19,9999-01-01
d007,Sales,421570,Taubenfeld,Shuji,1991-07-17,9999-01-01
d007,Sales,421654,Ciolek,Claude,1988-07-09,9999-01-01
d007,Sales,421697,Iwayama,Marko,2002-04-26,9999-01-01
d007,Sales,421698,Billawala,Flemming,1990-11-17,9999-01-01
d007,Sales,421775,Baak,Gretta,2002-01-09,9999-01-01
d007,Sales,421796,Apsitis,Yakkov,1992-03-26,9999-01-01
d007,Sales,421930,Mateescu,Chiradeep,1986-05-05,9999-01-01
d007,Sales,421948,Chorvat,Marl,1992-04-22,9999-01-01
d007,Sales,421956,Hedayat,Kotesh,1990-03-07,9999-01-01
d007,Sales,421975,Eastman,Hyuckchul,1992-04-21,9999-01-01
d007,Sales,421986,Furudate,Gritta,1988-02-19,9999-01-01
d007,Sales,422057,Shiratori,Mahmut,1986-07-06,9999-01-01
d007,Sales,422083,Kowalchuk,Fusako,1985-02-20,9999-01-01
d007,Sales,422084,Ranai,Guenter,1988-12-15,9999-01-01
d007,Sales,422105,Zykh,Yongdong,1996-10-18,9999-01-01
d007,Sales,422156,Cardazo,Chikara,1996-09-05,9999-01-01
d007,Sales,422161,Riefers,Malu,1987-08-03,9999-01-01
d007,Sales,422246,Kusakari,Francesca,1985-05-04,9999-01-01
d007,Sales,422349,Straney,Mani,1985-08-20,9999-01-01
d007,Sales,422363,Pramanik,Tetsurou,1988-02-16,9999-01-01
d007,Sales,422470,Androutsos,Arvin,1987-05-02,9999-01-01
d007,Sales,422506,Lambe,Patricio,1988-09-23,9999-01-01
d007,Sales,422542,Steenbeek,Bojan,1988-08-04,9999-01-01
d007,Sales,422558,Negoita,Aris,1985-11-16,9999-01-01
d007,Sales,422631,Lorin,Richara,1988-01-13,9999-01-01
d007,Sales,422641,Hasham,Padma,1986-05-25,9999-01-01
d007,Sales,422665,Edelhoff,Arunachalam,1988-10-06,9999-01-01
d007,Sales,422782,Czaja,JiYoung,1997-05-10,9999-01-01
d007,Sales,422812,Pashtan,Akeno,1986-12-03,9999-01-01
d007,Sales,422938,Taneja,Shuho,1985-03-28,9999-01-01
d007,Sales,422979,Shihab,Kiyokazu,1990-04-15,9999-01-01
d007,Sales,423005,Furedi,Chenyi,1988-10-21,9999-01-01
d007,Sales,423032,Katiyar,Yolla,1989-11-26,9999-01-01
d007,Sales,423093,Kadhim,Dannz,1994-04-25,9999-01-01
d007,Sales,423126,Scallan,Valeri,1987-08-23,9999-01-01
d007,Sales,423171,Mandell,Francesca,1986-06-02,9999-01-01
d007,Sales,423226,Szmurlo,Tadahiro,1988-07-07,9999-01-01
d007,Sales,423243,Lammel,Gill,1999-03-01,9999-01-01
d007,Sales,423251,Zolotykh,Maia,1988-04-08,9999-01-01
d007,Sales,423338,Rosiles,Chuanti,1995-01-22,9999-01-01
d007,Sales,423371,Qiwen,Jamaludin,1995-01-19,9999-01-01
d007,Sales,423388,Byoun,Hiroyasu,1995-10-25,9999-01-01
d007,Sales,423434,Shackell,Uta,1986-10-15,9999-01-01
d007,Sales,423484,Mersereau,Geoffrey,1988-05-02,9999-01-01
d007,Sales,423592,Azuma,Chenxi,1987-09-02,9999-01-01
d007,Sales,423596,Heystek,Lokesh,1988-06-28,9999-01-01
d007,Sales,423702,Iivonen,Parke,1988-06-13,9999-01-01
d007,Sales,423720,Maierhofer,Barry,1994-11-30,9999-01-01
d007,Sales,423807,Rikino,Barry,1995-06-17,9999-01-01
d007,Sales,423907,Akaboshi,Sanjit,1992-04-15,9999-01-01
d007,Sales,424037,Langford,Sumant,1986-12-01,9999-01-01
d007,Sales,424043,Gulik,Tetsurou,1985-12-26,9999-01-01
d007,Sales,424090,Holburn,Inderjeet,1994-04-26,9999-01-01
d007,Sales,424099,Strandh,Kwangyoen,1988-05-05,9999-01-01
d007,Sales,424192,Rosenbaum,Boaz,1987-05-29,9999-01-01
d007,Sales,424230,Sridhar,Irena,1992-04-10,9999-01-01
d007,Sales,424252,Bernardinello,Shirish,1990-11-08,9999-01-01
d007,Sales,424298,Chinin,Francesca,1995-12-07,9999-01-01
d007,Sales,424391,Skogmar,Marc,1985-10-22,9999-01-01
d007,Sales,424425,Isaac,Fuqing,1992-12-08,9999-01-01
d007,Sales,424447,Miake,Irene,1993-03-11,9999-01-01
d007,Sales,424467,Hockney,Udo,1988-08-19,9999-01-01
d007,Sales,424491,Munoz,Caolyn,1998-09-24,9999-01-01
d007,Sales,424563,Pileggi,Rosli,1988-07-29,9999-01-01
d007,Sales,424564,Stasinski,Kristina,1987-01-25,9999-01-01
d007,Sales,424581,Christianini,Turgut,1986-07-06,9999-01-01
d007,Sales,424593,Serra,Mohammed,1992-06-25,9999-01-01
d007,Sales,424677,Karcich,Patricia,1989-06-17,9999-01-01
d007,Sales,424811,Reutenauer,Tomokazu,1990-09-07,9999-01-01
d007,Sales,424995,Bale,Jouni,1985-11-27,9999-01-01
d007,Sales,425033,Waleschkowski,Ekawit,1985-08-17,9999-01-01
d007,Sales,425092,Meszaros,Ebbe,1995-07-30,9999-01-01
d007,Sales,425132,Perry,Christoper,1987-01-30,9999-01-01
d007,Sales,425262,Rahier,Thanasis,1985-04-14,9999-01-01
d007,Sales,425301,Gien,Sangeeta,1997-01-11,9999-01-01
d007,Sales,425328,Salvesen,Theron,1985-07-13,9999-01-01
d007,Sales,425359,Marchegay,Jaideep,1988-06-06,9999-01-01
d007,Sales,425462,Sherertz,Keung,1986-02-13,9999-01-01
d007,Sales,425473,Cappelli,Giao,1986-04-02,9999-01-01
d007,Sales,425487,Egerstedt,Kellyn,1998-08-03,9999-01-01
d007,Sales,425627,Sewelson,Guadalupe,1992-05-17,9999-01-01
d007,Sales,425636,Picaronny,Danco,1998-03-06,9999-01-01
d007,Sales,425759,Molberg,Tiina,1993-10-28,9999-01-01
d007,Sales,425785,Rijsenbrij,Przemyslawa,1987-01-17,9999-01-01
d007,Sales,425806,Limongiello,Aemilian,1997-02-19,9999-01-01
d007,Sales,425860,Bakhtari,JoAnna,1985-07-23,9999-01-01
d007,Sales,425871,Gimbel,Weiye,1998-03-29,9999-01-01
d007,Sales,425873,Conti,Visit,1985-11-28,9999-01-01
d007,Sales,425942,Litvinov,Frazer,1989-06-04,9999-01-01
d007,Sales,425986,Riefers,Rafael,1994-07-22,9999-01-01
d007,Sales,426010,Koblitz,Utpal,1987-01-07,9999-01-01
d007,Sales,426052,Morrow,Manohar,1990-01-02,9999-01-01
d007,Sales,426058,Sifakis,Kristin,1985-12-09,9999-01-01
d007,Sales,426090,Falck,Weiru,1987-08-01,9999-01-01
d007,Sales,426099,Sherertz,Alair,2000-02-01,9999-01-01
d007,Sales,426193,Rattan,Huiqun,1985-03-23,9999-01-01
d007,Sales,426406,Ritzmann,Irena,1988-03-21,9999-01-01
d007,Sales,426417,Cardazo,Alenka,1986-08-02,9999-01-01
d007,Sales,426428,Bierbaum,Aloke,1998-09-10,9999-01-01
d007,Sales,426433,Welham,Danny,1988-05-18,9999-01-01
d007,Sales,426511,Polupanov,Oddvar,1999-01-06,9999-01-01
d007,Sales,426518,Turnbull,Marek,1989-05-12,9999-01-01
d007,Sales,426570,Koshino,Tamiya,1997-04-10,9999-01-01
d007,Sales,426573,Gonthier,Hausi,1987-07-27,9999-01-01
d007,Sales,426684,Sridhar,Neven,1985-06-22,9999-01-01
d007,Sales,426791,Irland,Alair,1987-05-04,9999-01-01
d007,Sales,426799,Keirsey,Hatim,1988-12-30,9999-01-01
d007,Sales,426849,Suermann,Dietrich,1997-11-11,9999-01-01
d007,Sales,426928,Georgatos,Kauko,1993-05-05,9999-01-01
d007,Sales,426948,Waymire,Stella,1985-05-11,9999-01-01
d007,Sales,426994,Nyanchama,Zito,1987-02-02,9999-01-01
d007,Sales,427010,Frolund,Mingsen,1990-07-05,9999-01-01
d007,Sales,427024,Niizuma,Munenori,1986-12-06,9999-01-01
d007,Sales,427028,Bernardeschi,Saddek,1990-01-10,9999-01-01
d007,Sales,427029,Ramalingam,Samphel,1994-02-12,9999-01-01
d007,Sales,427091,Cherinka,Udi,1991-05-09,9999-01-01
d007,Sales,427138,Vidya,Bernd,1986-04-26,9999-01-01
d007,Sales,427212,Dulin,Nitsan,1985-09-24,9999-01-01
d007,Sales,427219,Iisaka,Chenyi,1986-09-17,9999-01-01
d007,Sales,427346,Kropf,Denis,1986-12-11,9999-01-01
d007,Sales,427370,Slobodova,Chinho,1986-11-27,9999-01-01
d007,Sales,427472,Pfau,Kristina,1986-11-25,9999-01-01
d007,Sales,427488,Norsworthy,Bingning,1985-04-19,9999-01-01
d007,Sales,427529,Feldmann,Magy,1988-04-14,9999-01-01
d007,Sales,427623,Itschner,Shaunak,1986-11-20,9999-01-01
d007,Sales,427660,Gils,Mayuko,1990-05-26,9999-01-01
d007,Sales,427682,Birta,Boalin,1999-11-30,9999-01-01
d007,Sales,427698,Schapire,Siddarth,1999-11-25,9999-01-01
d007,Sales,427742,Demke,Yongdong,1986-04-17,9999-01-01
d007,Sales,427780,Montresor,Khue,1987-07-23,9999-01-01
d007,Sales,427783,Alameldin,Gennady,1990-02-20,9999-01-01
d007,Sales,427841,Schaad,Shaz,1999-10-05,9999-01-01
d007,Sales,427849,Rindone,Mayuri,1985-06-22,9999-01-01
d007,Sales,427988,Barvinok,Martial,1985-12-20,9999-01-01
d007,Sales,428004,Prenel,Weiye,1985-06-10,9999-01-01
d007,Sales,428020,Tiemann,Toshimitsu,1988-12-04,9999-01-01
d007,Sales,428134,McDermid,Sadok,1991-04-04,9999-01-01
d007,Sales,428156,Dolinsky,Salvador,1986-10-07,9999-01-01
d007,Sales,428198,Thibadeau,Behnaam,1990-10-26,9999-01-01
d007,Sales,428224,Pollacia,Michaela,1988-08-14,9999-01-01
d007,Sales,428242,Choobineh,Shuichi,1998-01-16,9999-01-01
d007,Sales,428282,Ranon,Yifei,1986-02-08,9999-01-01
d007,Sales,428402,Remmele,Stein,1997-01-18,9999-01-01
d007,Sales,428421,Shanbhogue,Arne,1998-01-22,9999-01-01
d007,Sales,428466,Olano,Jianhua,1987-03-19,9999-01-01
d007,Sales,428478,Auria,Gay,1987-06-20,9999-01-01
d007,Sales,428585,Selvestrel,Sanjeeva,1987-11-10,9999-01-01
d007,Sales,428594,Aamodt,Breannda,1988-07-27,9999-01-01
d007,Sales,428625,Savasere,Mohammad,1991-10-31,9999-01-01
d007,Sales,428630,Orsini,Jenwei,1993-08-05,9999-01-01
d007,Sales,428887,Marzano,Yefim,1997-08-30,9999-01-01
d007,Sales,428930,Pelc,Herb,1985-11-07,9999-01-01
d007,Sales,428959,Prenel,DeForest,1985-06-04,9999-01-01
d007,Sales,429128,Range,Uno,1999-02-24,9999-01-01
d007,Sales,429297,Acton,Becky,1994-12-18,9999-01-01
d007,Sales,429367,Schlenzig,Kiyomitsu,1986-03-23,9999-01-01
d007,Sales,429414,Mahmud,Zongyan,1985-11-16,9999-01-01
d007,Sales,429435,Perin,Fay,1988-06-12,9999-01-01
d007,Sales,429468,Walston,Ennio,1988-07-06,9999-01-01
d007,Sales,429518,Poujol,Tomokazu,1987-10-13,9999-01-01
d007,Sales,429573,Castellani,Samphel,1990-03-07,9999-01-01
d007,Sales,429648,Gaughan,Pranjal,1988-02-20,9999-01-01
d007,Sales,429665,Piazza,Snehasis,1988-08-09,9999-01-01
d007,Sales,429766,Lorin,Mandell,1987-09-23,9999-01-01
d007,Sales,429814,Tischendorf,Georg,1992-02-25,9999-01-01
d007,Sales,429836,Kilgour,Arumugam,1995-10-11,9999-01-01
d007,Sales,429851,Manders,Dulce,1985-07-29,9999-01-01
d007,Sales,429961,Swiss,Houman,1985-12-05,9999-01-01
d007,Sales,430051,Rodier,Muneo,1989-01-21,9999-01-01
d007,Sales,430079,England,Mikhail,1993-06-01,9999-01-01
d007,Sales,430101,Veeraraghavan,Dekang,1988-11-02,9999-01-01
d007,Sales,430147,Jayawardene,Tran,1989-07-10,9999-01-01
d007,Sales,430166,Ravishankar,Poornachandra,1988-08-29,9999-01-01
d007,Sales,430196,Fasbender,Mechthild,1998-02-11,9999-01-01
d007,Sales,430300,Binkley,Xuedong,1998-10-19,9999-01-01
d007,Sales,430347,Cyne,Malu,1986-08-14,9999-01-01
d007,Sales,430461,Lichtner,Fan,1990-06-07,9999-01-01
d007,Sales,430615,Stanfel,Babette,1986-10-03,9999-01-01
d007,Sales,430685,Jenevein,Sergi,1987-08-31,9999-01-01
d007,Sales,430737,Kadhim,Jeane,1992-04-05,9999-01-01
d007,Sales,430754,Langford,Zengping,1991-05-27,9999-01-01
d007,Sales,430859,Bakhtari,Gritta,1985-09-26,9999-01-01
d007,Sales,430906,Cyre,Christ,1993-01-17,9999-01-01
d007,Sales,430999,Ranon,Khatoun,1990-02-06,9999-01-01
d007,Sales,431078,Ananiadou,Adib,1987-07-01,9999-01-01
d007,Sales,431214,DuCasse,Navid,1991-10-18,9999-01-01
d007,Sales,431248,Perri,Reuven,1999-01-07,9999-01-01
d007,Sales,431316,Krohm,Xiaoheng,1987-07-05,9999-01-01
d007,Sales,431465,Mahmud,Kristinn,1986-10-24,9999-01-01
d007,Sales,431480,Christ,Zhigen,1996-05-13,9999-01-01
d007,Sales,431675,Kroha,Giao,1988-06-27,9999-01-01
d007,Sales,431773,Montemayor,Chuanti,1987-09-23,9999-01-01
d007,Sales,431853,Hooghiemstra,Doohun,1987-02-11,9999-01-01
d007,Sales,431895,Speel,Xiaoqiang,1987-11-27,9999-01-01
d007,Sales,431965,Melton,Gianluca,1988-11-04,9999-01-01
d007,Sales,432106,Thorelli,Kirk,1986-05-17,9999-01-01
d007,Sales,432188,Haraldson,Yishai,1986-08-26,9999-01-01
d007,Sales,432267,Rosen,Siddarth,1985-11-28,9999-01-01
d007,Sales,432483,Taneja,Zhanqiu,1985-07-26,9999-01-01
d007,Sales,432497,Champarnaud,Sreekrishna,1986-02-26,9999-01-01
d007,Sales,432516,Karcich,Arlette,1993-02-24,9999-01-01
d007,Sales,432547,Waeselynck,Gretta,1999-10-23,9999-01-01
d007,Sales,432566,Orlowski,Dzung,1986-01-04,9999-01-01
d007,Sales,432627,Usdin,Jamaludin,1999-03-29,9999-01-01
d007,Sales,432675,Veeraraghavan,Kazunori,1990-10-15,9999-01-01
d007,Sales,432749,Heemskerk,Miomir,1989-06-28,9999-01-01
d007,Sales,432795,Schoegge,Toney,1999-01-11,9999-01-01
d007,Sales,432828,Malabarba,Chikako,1985-02-02,9999-01-01
d007,Sales,432859,Massonet,Guther,1995-10-23,9999-01-01
d007,Sales,432978,Herath,Pasqua,1988-08-08,9999-01-01
d007,Sales,433077,Mungall,Zongyan,1986-02-06,9999-01-01
d007,Sales,433105,Cmelik,Leif,1985-03-14,9999-01-01
d007,Sales,433193,Shihab,Badri,1995-05-08,9999-01-01
d007,Sales,433307,Norsworthy,Filipp,1998-06-19,9999-01-01
d007,Sales,433372,Yemenis,Rasiah,1985-05-24,9999-01-01
d007,Sales,433488,Antonisse,Wayne,1993-10-07,9999-01-01
d007,Sales,433509,Demian,Dzung,1987-08-01,9999-01-01
d007,Sales,433631,Luff,Bodh,1992-03-28,9999-01-01
d007,Sales,433665,Kusalik,Aimee,1999-08-29,9999-01-01
d007,Sales,433687,Giveon,Conrado,1996-09-01,9999-01-01
d007,Sales,433732,Chepyzhov,Miquel,1988-03-11,9999-01-01
d007,Sales,433738,Petersohn,Toshimi,1998-09-23,9999-01-01
d007,Sales,433790,Rusmann,Prodip,1997-01-11,9999-01-01
d007,Sales,433938,Azadmanesh,Venkatesan,1986-10-17,9999-01-01
d007,Sales,434023,Worfolk,Kristian,1992-06-20,9999-01-01
d007,Sales,434058,Eterovic,Masami,1992-04-21,9999-01-01
d007,Sales,434084,Cappello,Abdelghani,1988-06-11,9999-01-01
d007,Sales,434114,Portugali,Nobuyoshi,1988-10-20,9999-01-01
d007,Sales,434158,Fasbender,Hiroyasu,1997-08-27,9999-01-01
d007,Sales,434234,Rothenberg,Younwoo,1999-02-23,9999-01-01
d007,Sales,434249,Bonifati,Malu,1988-05-30,9999-01-01
d007,Sales,434250,Jansch,Ulises,1986-10-16,9999-01-01
d007,Sales,434262,Peir,Kerryn,1986-11-18,9999-01-01
d007,Sales,434289,Broomell,Sajjan,1987-03-07,9999-01-01
d007,Sales,434456,Picci,Maha,2000-01-15,9999-01-01
d007,Sales,434458,Stellhorn,Mari,1992-12-08,9999-01-01
d007,Sales,434546,Whitcomb,Mahmut,1998-08-26,9999-01-01
d007,Sales,434580,Saoudi,Oscal,1986-07-12,9999-01-01
d007,Sales,434690,Hammerschmidt,Zijian,1987-12-30,9999-01-01
d007,Sales,434758,Tzvieli,Alair,2000-01-11,9999-01-01
d007,Sales,434766,Babu,Basim,1988-04-10,9999-01-01
d007,Sales,434832,Mitzlaff,Vojin,1997-03-26,9999-01-01
d007,Sales,434923,Riefers,Heather,1985-10-17,9999-01-01
d007,Sales,434995,Yoshimura,Mads,1986-03-12,9999-01-01
d007,Sales,435078,Parfitt,Hatsukazu,1990-01-28,9999-01-01
d007,Sales,435127,Lovengreen,Pranas,1991-10-08,9999-01-01
d007,Sales,435148,Buchter,Gennady,1994-02-25,9999-01-01
d007,Sales,435313,Vitiello,Fun,1988-11-09,9999-01-01
d007,Sales,435315,Turnbull,Georgi,1986-08-26,9999-01-01
d007,Sales,435354,Bashian,Bowen,1990-02-05,9999-01-01
d007,Sales,435553,Moffat,Somnath,1998-08-13,9999-01-01
d007,Sales,435630,Baer,Dines,1987-07-29,9999-01-01
d007,Sales,435640,Kitai,Zdislav,1995-04-18,9999-01-01
d007,Sales,435782,Bolotov,Shugo,1994-08-22,9999-01-01
d007,Sales,435785,Validov,Yongmin,1988-04-08,9999-01-01
d007,Sales,435799,Kaiserswerth,Gudjon,1988-01-24,9999-01-01
d007,Sales,435911,Perez,Patricia,1993-01-18,9999-01-01
d007,Sales,435980,Rando,Toney,1993-02-25,9999-01-01
d007,Sales,436062,Ibel,Kshitij,1986-08-02,9999-01-01
d007,Sales,436148,Cairo,Basant,1986-12-12,9999-01-01
d007,Sales,436254,Bellone,Tsutomu,1988-08-17,9999-01-01
d007,Sales,436342,Lorho,Sreenivas,1988-05-30,9999-01-01
d007,Sales,436372,Leslie,Abdelkader,1986-10-19,9999-01-01
d007,Sales,436419,Schapiro,Randi,1985-07-01,9999-01-01
d007,Sales,436431,Hutton,Uriel,1987-08-12,9999-01-01
d007,Sales,436473,Braunmuhl,Nakhoon,1988-09-05,9999-01-01
d007,Sales,436514,Fritzsche,Mahendra,1988-04-11,9999-01-01
d007,Sales,436651,Birnbaum,Weijing,1989-01-16,9999-01-01
d007,Sales,436744,Luders,Remzi,1986-03-24,9999-01-01
d007,Sales,436792,Luca,Taizo,1987-01-18,9999-01-01
d007,Sales,436836,Muchinsky,Mads,1992-02-01,9999-01-01
d007,Sales,437024,Jullig,Ioana,1988-07-27,9999-01-01
d007,Sales,437039,Godskesen,Kaijung,1985-11-20,9999-01-01
d007,Sales,437059,Mahnke,Jouni,1988-03-23,9999-01-01
d007,Sales,437097,Clemencon,Salvador,1987-04-18,9999-01-01
d007,Sales,437209,Pero,Nishit,1999-12-12,9999-01-01
d007,Sales,437236,Asrin,Remmert,1999-07-15,9999-01-01
d007,Sales,437241,Moffat,Angus,1987-05-28,9999-01-01
d007,Sales,437295,Solovay,Shao,1985-02-27,9999-01-01
d007,Sales,437324,Seghrouchni,Luisa,1996-12-01,9999-01-01
d007,Sales,437412,Shinomoto,Shahab,1989-01-05,9999-01-01
d007,Sales,437446,Ratnaker,Huai,1987-08-08,9999-01-01
d007,Sales,437453,Sabnani,Gladys,1988-04-19,9999-01-01
d007,Sales,437471,Plesums,Zijian,1988-11-30,9999-01-01
d007,Sales,437639,Imataki,Barun,1986-07-29,9999-01-01
d007,Sales,437830,Plotkin,Bezalel,1985-02-20,9999-01-01
d007,Sales,437889,Rosay,Dannz,1988-02-02,9999-01-01
d007,Sales,437954,Sinitsyn,Mong,1998-04-12,9999-01-01
d007,Sales,437985,Munke,Reuven,1986-04-13,9999-01-01
d007,Sales,438162,Erdmenger,Mabry,1987-02-09,9999-01-01
d007,Sales,438289,Collavizza,Kiyokazu,1998-03-07,9999-01-01
d007,Sales,438421,Pollacia,Danae,1986-04-06,9999-01-01
d007,Sales,438551,Vingron,Randy,1985-09-30,9999-01-01
d007,Sales,438584,Pero,Sangeeta,1985-05-28,9999-01-01
d007,Sales,438610,Dulin,Soenke,1985-09-25,9999-01-01
d007,Sales,438619,Sichman,Chiranjit,1998-08-05,9999-01-01
d007,Sales,438626,Roohalamini,Shaunak,1987-11-26,9999-01-01
d007,Sales,438676,Mikschl,Conal,1985-03-15,9999-01-01
d007,Sales,438716,Schmiedel,Marin,1992-06-04,9999-01-01
d007,Sales,438718,Deville,Shin,1985-03-26,9999-01-01
d007,Sales,438726,Serov,Ewing,2001-03-17,9999-01-01
d007,Sales,438940,Shackell,Mayumi,1986-05-24,9999-01-01
d007,Sales,438944,Anick,Florian,1988-11-10,9999-01-01
d007,Sales,439018,Scharstein,Gay,1989-05-10,9999-01-01
d007,Sales,439027,Riexinger,Munir,1998-11-02,9999-01-01
d007,Sales,439072,Kavanagh,Snehasis,1993-03-18,9999-01-01
d007,Sales,439106,Nivat,Guiseppe,1997-08-18,9999-01-01
d007,Sales,439168,Penn,Fatemeh,1985-11-04,9999-01-01
d007,Sales,439179,Lanteri,Yurii,1986-03-29,9999-01-01
d007,Sales,439185,Yurek,Rosalyn,1999-07-24,9999-01-01
d007,Sales,439257,Pluym,Khedija,1986-10-05,9999-01-01
d007,Sales,439322,Waeselynck,Jaihie,1988-04-27,9999-01-01
d007,Sales,439501,Falco,Oscar,1992-12-24,9999-01-01
d007,Sales,439533,Bage,Kerryn,1993-12-11,9999-01-01
d007,Sales,439604,Nations,Bernd,1986-08-30,9999-01-01
d007,Sales,439630,Busillo,Ymte,1986-11-03,9999-01-01
d007,Sales,439887,Dusink,Fuqing,1989-09-27,9999-01-01
d007,Sales,439896,Baaleh,Yahiko,1992-09-13,9999-01-01
d007,Sales,439969,Gini,Ohad,1987-05-29,9999-01-01
d007,Sales,440088,Denny,Serge,1999-04-03,9999-01-01
d007,Sales,440169,Holburn,Munenori,1987-08-04,9999-01-01
d007,Sales,440218,Simmen,Shigeo,1985-06-02,9999-01-01
d007,Sales,440255,Schlenzig,Margareta,1988-02-15,9999-01-01
d007,Sales,440264,Biran,Izaskun,1988-05-18,9999-01-01
d007,Sales,440323,Radwan,Ravishankar,1985-11-30,9999-01-01
d007,Sales,440352,Ghalwash,Tianruo,1989-05-26,9999-01-01
d007,Sales,440366,Armand,Babette,1992-01-12,9999-01-01
d007,Sales,440400,Karlin,Vasiliy,1995-04-11,9999-01-01
d007,Sales,440560,Mayerwieser,Junichi,1986-02-24,9999-01-01
d007,Sales,440608,Kragelund,Kiyokazu,1988-03-14,9999-01-01
d007,Sales,440640,Vieri,Xiaoqiang,1987-01-20,9999-01-01
d007,Sales,440763,Heystek,Siddarth,1987-07-15,9999-01-01
d007,Sales,440804,Harllee,Fumiko,1987-01-05,9999-01-01
d007,Sales,440904,Vickson,Eran,1985-04-13,9999-01-01
d007,Sales,440931,Dratva,Yinghua,1986-01-07,9999-01-01
d007,Sales,441061,Klyachko,Ramalingam,1990-07-04,9999-01-01
d007,Sales,441105,Picci,Amabile,1988-01-10,9999-01-01
d007,Sales,441179,Sgarro,Tommaso,1988-01-17,9999-01-01
d007,Sales,441228,Winter,Kazuhiko,1985-07-20,9999-01-01
d007,Sales,441349,Merlo,Oscar,1988-04-29,9999-01-01
d007,Sales,441371,Leppanen,Vidya,1986-05-14,9999-01-01
d007,Sales,441477,Sevcikova,Kerryn,1987-01-09,9999-01-01
d007,Sales,441598,Siepmann,Jingling,1998-07-26,9999-01-01
d007,Sales,441628,Bazelow,Lubomir,1989-01-07,9999-01-01
d007,Sales,441669,Chimia,Raimond,1988-04-03,9999-01-01
d007,Sales,441672,Rabehasaina,Inderjeet,1988-06-15,9999-01-01
d007,Sales,441688,Schwaller,Jayesh,1999-11-10,9999-01-01
d007,Sales,441762,Delaune,Mircea,1995-11-11,9999-01-01
d007,Sales,441773,Cesareni,Shigenori,1988-07-29,9999-01-01
d007,Sales,441839,Christ,Froduald,1986-02-15,9999-01-01
d007,Sales,441873,Perri,Georg,1986-09-07,9999-01-01
d007,Sales,441955,Sommer,Sudhanshu,1987-05-16,9999-01-01
d007,Sales,442085,Peha,Jeong,1987-01-27,9999-01-01
d007,Sales,442133,Angel,Bernd,1993-07-28,9999-01-01
d007,Sales,442149,Bodoff,Utpal,1994-10-25,9999-01-01
d007,Sales,442188,Rahier,Lucian,1995-09-06,9999-01-01
d007,Sales,442330,Veeraraghavan,Quingbo,1997-08-21,9999-01-01
d007,Sales,442649,Vendrig,Utz,1986-01-07,9999-01-01
d007,Sales,442752,Luft,Vugranam,1986-06-29,9999-01-01
d007,Sales,442802,Bazelow,Angus,1995-06-04,9999-01-01
d007,Sales,442812,Rodiger,Hugo,1994-12-12,9999-01-01
d007,Sales,442862,Dayang,Munehiro,1996-05-02,9999-01-01
d007,Sales,442867,Vrecion,King,1988-06-10,9999-01-01
d007,Sales,442883,Vendrig,Yinlin,1997-03-21,9999-01-01
d007,Sales,442910,Ellozy,Hatim,1988-06-06,9999-01-01
d007,Sales,442977,Armand,Marlo,1989-05-21,9999-01-01
d007,Sales,443078,Hennebert,Ortrud,1995-08-09,9999-01-01
d007,Sales,443097,Strandh,Sudhanshu,1985-10-18,9999-01-01
d007,Sales,443140,Pramanik,Feixiong,1985-12-06,9999-01-01
d007,Sales,443228,Gecseg,Mohammad,1993-08-08,9999-01-01
d007,Sales,443270,Chvatal,Vasiliy,1997-09-23,9999-01-01
d007,Sales,443303,Fadgyas,Nadjib,1988-12-23,9999-01-01
d007,Sales,443404,Feldhoffer,Xiaoheng,1988-03-15,9999-01-01
d007,Sales,443411,Bahi,Behnaam,1986-08-15,9999-01-01
d007,Sales,443450,Denti,Shawna,1987-02-08,9999-01-01
d007,Sales,443457,Demke,Kazuhisa,1996-04-25,9999-01-01
d007,Sales,443557,Androutsos,Ute,1985-12-10,9999-01-01
d007,Sales,443571,Garrabrants,Siddarth,1985-07-17,9999-01-01
d007,Sales,443637,Guenter,Mohua,1995-01-13,9999-01-01
d007,Sales,443676,Gide,Masasuke,1989-08-26,9999-01-01
d007,Sales,443696,Douceur,Henk,1989-12-21,9999-01-01
d007,Sales,443733,Welham,Volkmar,1986-01-11,9999-01-01
d007,Sales,443759,Comte,Branimir,1989-04-23,9999-01-01
d007,Sales,443801,Gopalakrishnan,Yefim,1986-05-24,9999-01-01
d007,Sales,443838,McClure,Rimon,1988-11-27,9999-01-01
d007,Sales,443840,Fairtlough,Oguz,1996-06-17,9999-01-01
d007,Sales,443917,Lores,Amstein,1986-11-26,9999-01-01
d007,Sales,443942,Heystek,Kwan,1998-03-11,9999-01-01
d007,Sales,444034,Bernardeschi,Jackson,1986-05-15,9999-01-01
d007,Sales,444108,McClure,Ung,1985-06-20,9999-01-01
d007,Sales,444163,Gente,Uriel,1988-05-17,9999-01-01
